"sentence","label","tokens","bio_tags"
"I need a loofah",2,"need|loofah","O|B"
"Show me body scrubs",2,"show|me|body|scrubs","O|O|B|I"
"Do you sell face rollers",2,"do|you|sell|face|rollers","O|O|O|B|I"
"I'm looking for a gua sha tool",2,"looking|for|gua|sha|tool","O|O|B|I|I"
"I need a foot massager",2,"need|foot|massager","O|B|I"
"Where can I find a neck pillow",2,"where|can|find|neck|pillow","O|O|O|B|I"
"Do you have any eye masks",2,"do|you|have|any|eye|masks","O|O|O|O|B|I"
"I need a weighted blanket",2,"need|weighted|blanket","O|B|I"
"Show me acupressure mats",2,"show|me|acupressure|mats","O|O|B|I"
"Do you sell meditation cushions",2,"do|you|sell|meditation|cushions","O|O|O|B|I"
"I'm looking for a yoga mat",2,"looking|for|yoga|mat","O|O|B|I"
"I need resistance bands",2,"need|resistance|bands","O|B|I"
"Where are the dumbbells",2,"where|are|the|dumbbells","O|O|O|B"
"Do you have any kettlebells",2,"do|you|have|any|kettlebells","O|O|O|O|B"
"I need a jump rope",2,"need|jump|rope","O|B|I"
"Show me protein shakes",2,"show|me|protein|shakes","O|O|B|I"
"Do you sell energy gels",2,"do|you|sell|energy|gels","O|O|O|B|I"
"I'm looking for a heart rate monitor",2,"looking|for|heart|rate|monitor","O|O|B|I|I"
"I need a foam roller",2,"need|foam|roller","O|B|I"
"Where can I find a stability ball",2,"where|can|find|stability|ball","O|O|O|B|I"
"Do you have any ankle weights",2,"do|you|have|any|ankle|weights","O|O|O|O|B|I"
"I need wrist wraps",2,"need|wrist|wraps","O|B|I"
"Show me lifting gloves",2,"show|me|lifting|gloves","O|O|B|I"
"Do you sell gym chalk",2,"do|you|sell|gym|chalk","O|O|O|B|I"
"I'm looking for a pull up bar",2,"looking|for|pull|up|bar","O|O|B|I|I"
"I need a squat rack",2,"need|squat|rack","O|B|I"
"Where are the weight plates",2,"where|are|the|weight|plates","O|O|O|B|I"
"Do you have any barbells",2,"do|you|have|any|barbells","O|O|O|O|B"
"I need a bench press",2,"need|bench|press","O|B|I"
"Show me cable machines",2,"show|me|cable|machines","O|O|B|I"
"Do you sell treadmills",2,"do|you|sell|treadmills","O|O|O|B"
"I'm looking for an elliptical",2,"looking|for|an|elliptical","O|O|O|B"
"I need a rowing machine",2,"need|rowing|machine","O|B|I"
"Where can I find a stationary bike",2,"where|can|find|stationary|bike","O|O|O|B|I"
"Do you have any spin bikes",2,"do|you|have|any|spin|bikes","O|O|O|O|B|I"
"I need a stair climber",2,"need|stair|climber","O|B|I"
"Show me ski machines",2,"show|me|ski|machines","O|O|B|I"
"Do you sell ab rollers",2,"do|you|sell|ab|rollers","O|O|O|B|I"
"I'm looking for a medicine ball",2,"looking|for|medicine|ball","O|O|B|I"
"I need battle ropes",2,"need|battle|ropes","O|B|I"
"Where are the sandbags",2,"where|are|the|sandbags","O|O|O|B"
"Do you have any plyo boxes",2,"do|you|have|any|plyo|boxes","O|O|O|O|B|I"
"I need a versa climber",2,"need|versa|climber","O|B|I"
"Show me bosu balls",2,"show|me|bosu|balls","O|O|B|I"
"Do you sell agility ladders",2,"do|you|sell|agility|ladders","O|O|O|B|I"
"I'm looking for a speed bag",2,"looking|for|speed|bag","O|O|B|I"
"I need boxing gloves",2,"need|boxing|gloves","O|B|I"
"Where can I find a punching bag",2,"where|can|find|punching|bag","O|O|O|B|I"
"Do you have any focus mitts",2,"do|you|have|any|focus|mitts","O|O|O|O|B|I"
"I need a heavy bag stand",2,"need|heavy|bag|stand","O|B|I|I"
"Show me mouthguards",2,"show|me|mouthguards","O|O|B"
"Do you sell headgear",2,"do|you|sell|headgear","O|O|O|B"
"I'm looking for a grappling dummy",2,"looking|for|grappling|dummy","O|O|B|I"
"I need mma gloves",2,"need|mma|gloves","O|B|I"
"Where are the shin guards",2,"where|are|the|shin|guards","O|O|O|B|I"
"Do you have any knee pads",2,"do|you|have|any|knee|pads","O|O|O|O|B|I"
"I need elbow pads",2,"need|elbow|pads","O|B|I"
"Show me protective gear",2,"show|me|protective|gear","O|O|B|I"
"Do you sell first aid kits",2,"do|you|sell|first|aid|kits","O|O|O|B|I|I"
"I'm looking for a bike helmet",2,"looking|for|bike|helmet","O|O|B|I"
"I need bike locks",2,"need|bike|locks","O|B|I"
"Where are the bike pumps",2,"where|are|the|bike|pumps","O|O|O|B|I"
"Do you have any tire levers",2,"do|you|have|any|tire|levers","O|O|O|O|B|I"
"I need bike chains",2,"need|bike|chains","O|B|I"
"Show me bike pedals",2,"show|me|bike|pedals","O|O|B|I"
"Do you sell bike seats",2,"do|you|sell|bike|seats","O|O|O|B|I"
"I'm looking for bike baskets",2,"looking|for|bike|baskets","O|O|B|I"
"I need bike lights",2,"need|bike|lights","O|B|I"
"Where can I find bike reflectors",2,"where|can|find|bike|reflectors","O|O|O|B|I"
"Do you have any bike trailers",2,"do|you|have|any|bike|trailers","O|O|O|O|B|I"
"I need bike racks",2,"need|bike|racks","O|B|I"
"Show me bike carriers",2,"show|me|bike|carriers","O|O|B|I"
"Do you sell electric bikes",2,"do|you|sell|electric|bikes","O|O|O|B|I"
"I'm looking for a scooter",2,"looking|for|scooter","O|O|B"
"I need skateboard decks",2,"need|skateboard|decks","O|B|I"
"Where are the skateboard wheels",2,"where|are|the|skateboard|wheels","O|O|O|B|I"
"Do you have any skateboard bearings",2,"do|you|have|any|skateboard|bearings","O|O|O|O|B|I"
"I need skateboard trucks",2,"need|skateboard|trucks","O|B|I"
"Show me skateboard grip tape",2,"show|me|skateboard|grip|tape","O|O|B|I|I"
"Do you sell longboards",2,"do|you|sell|longboards","O|O|O|B"
"I'm looking for a surfboard",2,"looking|for|surfboard","O|O|B"
"I need surfboard fins",2,"need|surfboard|fins","O|B|I"
"Where can I find surfboard wax",2,"where|can|find|surfboard|wax","O|O|O|B|I"
"Do you have any surfboard leashes",2,"do|you|have|any|surfboard|leashes","O|O|O|O|B|I"
"I need bodyboard fins",2,"need|bodyboard|fins","O|B|I"
"Show me boogie boards",2,"show|me|boogie|boards","O|O|B|I"
"Do you sell wakeboards",2,"do|you|sell|wakeboards","O|O|O|B"
"I'm looking for a wakeboard binding",2,"looking|for|wakeboard|binding","O|O|B|I"
"I need waterski ropes",2,"need|waterski|ropes","O|B|I"
"Where are the waterski bindings",2,"where|are|the|waterski|bindings","O|O|O|B|I"
"Do you have any jet ski accessories",2,"do|you|have|any|jet|ski|accessories","O|O|O|O|B|I|I"
"I need life jackets",2,"need|life|jackets","O|B|I"
"Show me personal flotation devices",2,"show|me|personal|flotation|devices","O|O|B|I|I"
"Do you sell fishing rods",2,"do|you|sell|fishing|rods","O|O|O|B|I"
"I'm looking for fishing reels",2,"looking|for|fishing|reels","O|O|B|I"
"I need fishing line",2,"need|fishing|line","O|B|I"
"Where can I find fishing lures",2,"where|can|find|fishing|lures","O|O|O|B|I"
"Do you have any fishing tackle",2,"do|you|have|any|fishing|tackle","O|O|O|O|B|I"
"I need fishing nets",2,"need|fishing|nets","O|B|I"
"Show me fishing coolers",2,"show|me|fishing|coolers","O|O|B|I"
"Do you sell camping tents",2,"do|you|sell|camping|tents","O|O|O|B|I"
"I'm looking for sleeping bags",2,"looking|for|sleeping|bags","O|O|B|I"
"I need camping stoves",2,"need|camping|stoves","O|B|I"
"Where are the camping lanterns",2,"where|are|the|camping|lanterns","O|O|O|B|I"
"Do you have any camping chairs",2,"do|you|have|any|camping|chairs","O|O|O|O|B|I"
"I need hiking boots",2,"need|hiking|boots","O|B|I"
"Show me hiking backpacks",2,"show|me|hiking|backpacks","O|O|B|I"
"Do you sell trekking poles",2,"do|you|sell|trekking|poles","O|O|O|B|I"
"I'm looking for a compass",2,"looking|for|compass","O|O|B"
"I need maps",2,"need|maps","O|B"
"Where can I find binoculars",2,"where|can|find|binoculars","O|O|O|B"
"Do you have any spotting scopes",2,"do|you|have|any|spotting|scopes","O|O|O|O|B|I"
"I need a telescope",2,"need|telescope","O|B"
"Where are the star charts",2,"where|are|the|star|charts","O|O|O|B|I"
"Do you have any bird feeders",2,"do|you|have|any|bird|feeders","O|O|O|O|B|I"
"I need bird seed",2,"need|bird|seed","O|B|I"
"Show me bird houses",2,"show|me|bird|houses","O|O|B|I"
"Do you sell butterfly nets",2,"do|you|sell|butterfly|nets","O|O|O|B|I"
"I'm looking for insect collecting kits",2,"looking|for|insect|collecting|kits","O|O|B|I|I"
"I need magnifying glasses",2,"need|magnifying|glasses","O|B|I"
"Where can I find microscopes",2,"where|can|find|microscopes","O|O|O|B"
"Do you have any science kits",2,"do|you|have|any|science|kits","O|O|O|O|B|I"
"I need chemistry sets",2,"need|chemistry|sets","O|B|I"
"Show me physics experiment kits",2,"show|me|physics|experiment|kits","O|O|B|I|I"
"Do you sell robotics kits",2,"do|you|sell|robotics|kits","O|O|O|B|I"
"I'm looking for coding toys",2,"looking|for|coding|toys","O|O|B|I"
"I need educational puzzles",2,"need|educational|puzzles","O|B|I"
"Where are the building blocks",2,"where|are|the|building|blocks","O|O|O|B|I"
"Do you have any lego sets",2,"do|you|have|any|lego|sets","O|O|O|O|B|I"
"I need model trains",2,"need|model|trains","O|B|I"
"Show me remote control cars",2,"show|me|remote|control|cars","O|O|B|I|I"
"Do you sell drones",2,"do|you|sell|drones","O|O|O|B"
"I'm looking for a virtual reality headset",2,"looking|for|virtual|reality|headset","O|O|B|I|I"
"I need gaming consoles",2,"need|gaming|consoles","O|B|I"
"Where can I find video games",2,"where|can|find|video|games","O|O|O|B|I"
"Do you have any board games",2,"do|you|have|any|board|games","O|O|O|O|B|I"
"I need card games",2,"need|card|games","O|B|I"
"Show me jigsaw puzzles",2,"show|me|jigsaw|puzzles","O|O|B|I"
"Do you sell craft kits",2,"do|you|sell|craft|kits","O|O|O|B|I"
"I'm looking for painting supplies",2,"looking|for|painting|supplies","O|O|B|I"
"I need drawing pads",2,"need|drawing|pads","O|B|I"
"Where are the colored pencils",2,"where|are|the|colored|pencils","O|O|O|B|I"
"Do you have any markers",2,"do|you|have|any|markers","O|O|O|O|B"
"I need sketchbooks",2,"need|sketchbooks","O|B"
"Show me easels",2,"show|me|easels","O|O|B"
"Do you sell canvases",2,"do|you|sell|canvases","O|O|O|B"
"I'm looking for paintbrushes",2,"looking|for|paintbrushes","O|O|B"
"I need palettes",2,"need|palettes","O|B"
"Where can I find clay",2,"where|can|find|clay","O|O|O|B"
"Do you have any sculpting tools",2,"do|you|have|any|sculpting|tools","O|O|O|O|B|I"
"I need pottery wheels",2,"need|pottery|wheels","O|B|I"
"Show me kilns",2,"show|me|kilns","O|O|B"
"Do you sell glass blowing kits",2,"do|you|sell|glass|blowing|kits","O|O|O|B|I|I"
"I'm looking for woodworking tools",2,"looking|for|woodworking|tools","O|O|B|I"
"I need saws",2,"need|saws","O|B"
"Where are the hammers",2,"where|are|the|hammers","O|O|O|B"
"Do you have any drills",2,"do|you|have|any|drills","O|O|O|O|B"
"I need sanders",2,"need|sanders","O|B"
"Show me clamps",2,"show|me|clamps","O|O|B"
"Do you sell measuring tools",2,"do|you|sell|measuring|tools","O|O|O|B|I"
"I'm looking for levels",2,"looking|for|levels","O|O|B"
"I need squares",2,"need|squares","O|B"
"Where can I find calipers",2,"where|can|find|calipers","O|O|O|B"
"Do you have any wrenches",2,"do|you|have|any|wrenches","O|O|O|O|B"
"I need pliers",2,"need|pliers","O|B"
"Show me screwdrivers",2,"show|me|screwdrivers","O|O|B"
"Do you sell tool belts",2,"do|you|sell|tool|belts","O|O|O|B|I"
"I would choose a light workstation laptop. It would be best for the work that I do with it. In the past, most of these types of computers were heavier than most and very costly due to their robust power.",2,"would|choose|light|workstation|laptop|it|would|be|best|for|the|work|that|do|with|it|in|the|past|most|of|these|types|of|computers|were|heavier|than|most|and|very|costly|due|to|their|robust|power","O|O|B|I|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"I'm looking for something relatively simple but with a good amount of memory storage. It needs to be sturdy though as it will get a lot of stick in my shop.",2,"looking|for|something|relatively|simple|but|with|good|amount|of|memory|storage|it|needs|to|be|sturdy|though|as|it|will|get|lot|of|stick|in|my|shop","O|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O"
"I would choose a LENOVO as a replacement, they are decently priced and have good ratings.",2,"would|choose|lenovo|as|replacement|they|are|decently|priced|and|have|good|ratings","O|O|B|O|O|O|O|O|O|O|O|O|O"
"I plan to buy a jacket that's thermal heat reflective, black, water resistant, and is about knee length. It would have a removable hood and be lightweight, but warm. ",2,"plan|to|buy|jacket|that|thermal|heat|reflective|black|water|resistant|and|is|about|knee|length|it|would|have|removable|hood|and|be|lightweight|but|warm","O|O|O|B|O|B|I|I|B|B|I|O|O|O|B|I|O|O|O|B|I|O|O|B|O|B"
"It would be a navy blue colour and it would be lightweight. It would have a hoodie and plenty of pocket space, and it would have a zip.",2,"it|would|be|navy|blue|colour|and|it|would|be|lightweight|it|would|have|hoodie|and|plenty|of|pocket|space|and|it|would|have|zip","O|O|O|B|I|O|O|O|O|O|B|O|O|O|B|O|O|O|B|I|O|O|O|O|B"
"I would love to buy a plether black jacket, with lapels and soft material that flatters my figure. It would probably be from my favourite shop Oasis, and I hope to buy it with a student discount.",2,"would|love|to|buy|plether|black|jacket|with|lapels|and|soft|material|that|flatters|my|figure|it|would|probably|be|from|my|favourite|shop|oasis|and|hope|to|buy|it|with|student|discount","O|O|O|O|B|I|I|O|B|O|B|I|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O"
"Size large. Black and padded. Doesn't have to have a hood but would be good if it had one. No more than about £50 cost. Doesn't have to be a brand name. Needs to be a zip up one with press stud fastening as well.",2,"size|large|black|and|padded|doesn|have|to|have|hood|but|would|be|good|if|it|had|one|no|more|than|about|cost|doesn|have|to|be|brand|name|needs|to|be|zip|up|one|with|press|stud|fastening|as|well","B|I|B|O|B|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|O|O|B|I|I|O|O"
"i would choose a brown borg jacket with a white faux fur trim",2,"would|choose|brown|borg|jacket|with|white|faux|fur|trim","O|O|B|I|I|O|B|I|I|I"
"I would choose a macbook pro as a replacement laptop, because they are great machines and most likely it would replace my existing macbook",2,"would|choose|macbook|pro|as|replacement|laptop|because|they|are|great|machines|and|most|likely|it|would|replace|my|existing|macbook","O|O|B|I|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|B"
"I want a laptop which is slim and has the best possible processor, memory and battery capacity.",2,"want|laptop|which|is|slim|and|has|the|best|possible|processor|memory|and|battery|capacity","O|B|O|O|B|O|O|O|O|O|B|B|O|B|I"
"I would like to buy a new water proof jacket to wear on a daily basis, it cannot be just shower proof, it has to be totally water proof.  I would prefer it to have a hood attached and be either burgandy or black in colour and be a bit shorter than thigh length.",2,"would|like|to|buy|new|water|proof|jacket|to|wear|on|daily|basis|it|cannot|be|just|shower|proof|it|has|to|be|totally|water|proof|would|prefer|it|to|have|hood|attached|and|be|either|burgandy|or|black|in|colour|and|be|bit|shorter|than|thigh|length","O|O|O|O|O|B|I|I|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O|O|B|I|O|O|O|O|O|B|O|O|O|O|B|O|B|O|O|O|O|O|B|I|B|I"
"A black distressed denim jacket with fluff on the inside",2,"black|distressed|denim|jacket|with|fluff|on|the|inside","B|I|I|I|O|B|O|O|O"
"A vintage cropped, batwing, black leather jacket that I could sew patches on to",2,"vintage|cropped|batwing|black|leather|jacket|that|could|sew|patches|on|to","B|I|B|B|I|I|O|O|O|O|O|O"
"I want a warm winter jacket due to living in New York.  It should be fairly plain as I do not like clothes that stand out too much but should also be on the cheaper side since I dont like to spend too much money on clothing.",2,"want|warm|winter|jacket|due|to|living|in|new|york|it|should|be|fairly|plain|as|do|not|like|clothes|that|stand|out|too|much|but|should|also|be|on|the|cheaper|side|since|dont|like|to|spend|too|much|money|on|clothing","O|B|B|I|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O"
"I would choose a tough, hardy jacket as I value durability in a product, perhaps a leather jacket.",2,"would|choose|tough|hardy|jacket|as|value|durability|in|product|perhaps|leather|jacket","O|O|B|B|I|O|O|B|O|O|O|B|I"
"I would like a grey puffer jacket that will protect me from the rain, keeps me warm and is lightweight. It needs to have a hood with some fur",2,"would|like|grey|puffer|jacket|that|will|protect|me|from|the|rain|keeps|me|warm|and|is|lightweight|it|needs|to|have|hood|with|some|fur","O|O|B|I|I|O|O|O|O|O|O|O|O|O|B|O|O|B|O|O|O|O|B|O|O|B"
"I would purchase another refurbished laptop with a DVDRW CD Drive, i7 Intel processor, 16GB RAM, 1TB SSD Hybrid, and Windows 10.",2,"would|purchase|another|refurbished|laptop|with|dvdrw|cd|drive|intel|processor|gb|ram|tb|ssd|hybrid|and|windows","O|O|O|B|I|O|B|I|I|B|I|B|I|B|I|I|O|B"
"The laptop I would choose as a replacement would have to be reliable. I would need to make sure the company provides me with a guarantee so if the keyboard stopped working they would replace it free of charge. It would also need to be fashionable, play videos, have editing software and also have disc drive.",2,"the|laptop|would|choose|as|replacement|would|have|to|be|reliable|would|need|to|make|sure|the|company|provides|me|with|guarantee|so|if|the|keyboard|stopped|working|they|would|replace|it|free|of|charge|it|would|also|need|to|be|fashionable|play|videos|have|editing|software|and|also|have|disc|drive","O|B|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|B|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O|O|B|I|O|O|O|B|I"
"a white waist line puffer jacket with 2 pockets on the inside of the jacket a line of fur on the hood zipper on the pockets on the outside  ",2,"white|waist|line|puffer|jacket|with|pockets|on|the|inside|of|the|jacket|line|of|fur|on|the|hood|zipper|on|the|pockets|on|the|outside","B|I|I|I|I|O|B|O|O|O|O|O|O|O|O|B|O|O|B|B|O|O|B|O|O|O"
"I want a wax jacket that is blue in colour. I want it to fit well and to look stylish. I would like it to be warm but not too warm and to be waterproof. Ideally it should have a hood but that is not essential. I would like it to have some natural fibres in it so that it is warm but not uncomfortable",2,"want|wax|jacket|that|is|blue|in|colour|want|it|to|fit|well|and|to|look|stylish|would|like|it|to|be|warm|but|not|too|warm|and|to|be|waterproof|ideally|it|should|have|hood|but|that|is|not|essential|would|like|it|to|have|some|natural|fibres|in|it|so|that|it|is|warm|but|not|uncomfortable","O|B|I|O|O|B|O|O|O|O|O|B|B|O|O|O|B|O|O|O|O|B|O|O|O|O|O|O|O|B|O|O|O|O|B|O|O|O|O|O|O|O|O|O|B|I|O|O|O|O|O|O|B|O|O|O"
"I would choose a zara jacket as they are the most stylish ",2,"would|choose|zara|jacket|as|they|are|the|most|stylish","O|O|B|I|O|O|O|O|O|B"
"My current laptop wasn't touchscreen, so I would like to buy a laptop that has a touchscreen as a replacement. Either that, or a mac laptop. I'm used to buying anything microsoft so I would like to try something different.",2,"my|current|laptop|wasn|touchscreen|so|would|like|to|buy|laptop|that|has|touchscreen|as|replacement|either|that|or|mac|laptop|used|to|buying|anything|microsoft|so|would|like|to|try|something|different","O|O|B|O|B|O|O|O|O|O|B|O|O|B|O|O|O|O|O|B|I|O|O|O|O|B|O|O|O|O|O|O|O"
