"I have got to list your bloody payment options, I need help",1
"I have got to check the payment options, how do I do it?",1
"I need help to see the available payment methods",1
"I try to list your payment methods",1
"how to list the allowed payment modalities?",1
"where to check the accepted payment options?",1
"tell available payment modalities",1
"I want to see the accepted payment methods",1
"I want to see what payment options are availabl",1
"wanna check the available payment options help me",1
"how do i see ur accepted paument methods",1
"i want help listing u payment methods",1
"assistance checking your accepted payment modalities",1
"I have to see your allowed payment methods",1
"help to see your accepted paymentt methods",1
"I want help checking your allowed payment methods",1
"i need help checking what payment methods are accepted",1
"I want to check your payment modalities",1
"I need assistance checking what payment options you accept",1
"check accepted payment methoxs",1
"i want help to see ur available payment methods",1
"how to check what payment options are accepted",1
"I have got to see the allowed payment modalities, help me",1
"how can I see what payment payment modalities are allowed?",1
"could you help me list your accepted payment modalities?",1
"how can I check what payment methods are accepted?",1
"where can I list the accepted payment options?",1
"is it possible to see the payment modalities?",1
"how can I check the payment modalities?",1
"i want assistance to list the allowed payment methods",1
"want help listing ur allowed payment methods",1
"help me see your accepted payment methods",1
"where could I see what payment options you accept?",1
"help me to see your available payment modalities",1
"I need assistance seeing the allowed payment modalities",1
"assistance seeing your allowed payment methods",1
"where can i check the allowed payment modalities",1
"want assistance to see your allowed payment options",1
"i do not know what i need to do to list ur payment methods",1
"I would like to list the payment modalities",1
"i do not knwo how to see the payment methods",1
"I have got to see what payment options you accept",1
"need assistance seeing your accepted payment modalities",1
"I need to list the payment options, how could I do it?",1
"can you showme the accepted payment modalities?",1
"need help to see what payment options  are allowed",1
"I do not know how I can list the available payment optrions",1
"can ya help me seieng ur allowed payment methods",1
"assistance to see your allowed payment options",1
"can you show me what payment methods are allowed ?",1
"need help listing ur payment modalities",1
"I have got to check the fucking accepted payment methods",1
"can i see what payment payment modalities are available",1
"what do i have to do to list the accepted payment options",1
"can ya help me lits the available payment options",1
"can ya help me see the accepted payment modalities",1
"help to check the available payment methods",1
